"","sample.id","EV1","EV2","EV3","EV4","EV5","EV6","EV7","EV8","EV9","EV10","pop","super_pop","gender"
"403","HG01241",-0.0141493293806,-0.00926566184551031,-0.0099696077008555,0.00688247397543601,0.02303831921515,0.0010025033266635,0.00520347674476783,-0.0115278522154478,0.0286173129339776,0.00815168716884779,"PUR","AMR","male"
"404","HG01242",-0.0258408817169994,-0.000715838068943268,-0.00593938641813309,0.0049643463639944,0.0343326639754493,0.00509736035249098,-0.00701707839952763,-0.0350307031213355,0.0476121050806366,0.0318238597184926,"PUR","AMR","female"
"405","HG01247",-0.000653843458581514,-0.0151496537237175,-0.0186530033820004,0.00346993287706357,-0.00433550579954056,0.00349120169053602,0.0033960516202042,-0.0130546010979661,0.0525430678862134,-0.00486835991247199,"PUR","AMR","male"
"406","HG01248",0.00858607225654723,-0.0245062786085537,-0.0167365030441976,0.0160193307333982,0.00843045209861995,0.00709820015799091,-0.0011990601334691,-0.00590582827064004,0.0236408416029057,0.0161642916219348,"PUR","AMR","female"
"407","HG01250",0.00953034132448252,-0.0175934334742053,-0.0149499583097273,-0.00383163265431335,0.004498045375817,0.00076812036985653,0.00196301986113961,0.0170398067120333,-0.000617686958294204,-0.00283647117740404,"CLM","AMR","male"
"408","HG01251",0.0101229509593841,-0.0115379232035124,-0.0208164383446564,-0.0315346299168721,-0.00200089858177894,0.000948756140902141,-0.00203588019628977,0.0137299663621559,0.0103924319999414,-0.000790396879997686,"CLM","AMR","female"
"409","HG01253",0.00804771900248452,-0.0222845998384111,-0.0176988889250824,0.00646990387477553,0.00563746972659824,-0.00180828791482651,-0.00501666458903184,0.0310440912248738,0.00714041748746234,0.00392940583147756,"CLM","AMR","male"
"410","HG01254",0.00627508303801786,-0.0104648587241076,-0.0197065287616299,-0.0280779556216511,0.0018349983969952,0.00603316832765651,0.000356833151817841,0.0154775635102342,0.0112185691531545,0.0107558162449509,"CLM","AMR","female"
"411","HG01256",0.0101100133480618,-0.0161550953453812,-0.0152986325911359,-0.00786052501556162,0.000884664248953895,0.00441717841524161,-9.65428718354523e-05,-0.000476542857431475,0.0240042783492301,0.0118050684201516,"CLM","AMR","male"
"412","HG01257",0.00668277189173601,-0.018708430247843,-0.0150733125580693,0.00825302817463018,0.00144909062267003,0.00806680410781471,0.00112061348740489,0.00674740657137556,0.0226956136944286,0.0117973597419685,"CLM","AMR","female"
"413","HG01259",0.0104681157020425,-0.0241476947403673,-0.0192790419677741,0.0169550332915447,-0.00352768169324242,0.00432367393810298,-0.00395302843450031,0.0234206315470967,0.0298514802718379,0.0107305445879473,"CLM","AMR","male"
"414","HG01260",0.00628245090219787,-0.00204177572381146,-0.0219474699373452,-0.0541318186953383,0.00867637029592864,0.00503000865618638,0.00371501074973599,-0.00768651528113923,0.0166651243809138,0.0116350193313462,"CLM","AMR","female"
"415","HG01269",0.0110414073864646,-0.0143243226186378,-0.0165139451809566,-0.0184972441031564,-0.00474419212438836,-0.0123970690358368,0.00436889304363563,-0.00599865101157497,0.00650727832883978,-0.0245133998433712,"CLM","AMR","female"
"416","HG01271",0.0082088386580489,-0.0206872169229231,-0.0151560233527979,0.00715975065070468,0.00341240731498583,-0.00115577199242574,-0.00414578650824994,0.0414172794804438,-0.00494996295065996,0.00309052044376306,"CLM","AMR","male"
"417","HG01272",-0.00430640034431009,-0.00227712817892657,-0.0134202705242937,-0.0366989967120563,-0.00119850954613699,-0.00836933431998899,0.00198066216991841,0.013727695781626,-0.0171601866291595,0.0220576990293179,"CLM","AMR","female"
"418","HG01275",0.0119660839178885,-0.023137179015056,-0.0155020586086134,0.0157102122604537,-0.00372375722924962,0.000691068678985507,-0.00286732442301144,0.0332778248277881,-0.0220073715618262,0.00333390458189264,"CLM","AMR","female"
"419","HG01277",0.00955865027711582,-0.0149856595935437,-0.0218414177481202,-0.0318646630956506,0.00068705777631724,-0.00369030781031362,-0.00480392311951606,0.037989652944995,0.00266247709954316,-0.0029013133872763,"CLM","AMR","male"
"420","HG01280",0.0101591838743896,-0.0209605143785753,-0.0212662380745001,0.00807210215007051,-0.00680112260782701,-0.00490941283588041,-0.00538621626604378,0.0257313673121767,0.0144351689359423,-0.0159336685232027,"CLM","AMR","male"
"421","HG01281",0.00954863750211854,-0.020266143408372,-0.0147934976928491,0.00636881367356133,-0.00774817701204669,0.00285339298731697,-0.0115784416354877,0.0161732101469261,0.0190441518254183,-0.0159746219248409,"CLM","AMR","female"
"422","HG01284",0.0101739717586267,-0.0235888567854959,-0.0160716088306697,0.0141669816739465,-0.00954830085003766,-0.00356755484136756,-0.0073674602700045,0.022807899971744,0.0346737431185463,-0.0163994294711493,"CLM","AMR","female"
"423","HG01286",-0.002286031816903,-0.0126083589446204,-0.0126851310584822,0.00180485029480311,-0.00372178572221061,-0.00218782060241366,0.00567083010635703,0.0219520568304488,-0.0100944309753319,0.0129457792945046,"PUR","AMR","male"
"424","HG01302",0.00757838582812646,-0.0239587640159945,-0.0175608200850051,0.00648261742906305,-0.00434539234702359,0.000379390706667504,-0.0037504975260196,0.0413300888727623,-0.00631775639717084,0.00310731459291337,"PUR","AMR","male"
"425","HG01303",0.00457889791722091,-0.0223501768523849,-0.012970035624856,0.0158597134567207,-0.00237207120682692,-0.00799305780228593,-0.00679775983669036,0.045439898249035,0.020867748930049,-0.000410400895760677,"PUR","AMR","female"
"426","HG01305",-0.0073867294043711,-0.0124296543379745,-0.00792026820265699,0.00914097296391461,-0.00171384890606468,-0.00402212945446541,0.00015178700382296,0.0263155829985822,-0.0114853106423574,-0.0169916381196368,"PUR","AMR","male"
"427","HG01308",-0.00175583494281946,-0.0181981135370074,-0.0136718456134611,0.0137805901363384,-0.0135557843806101,-0.00179107208047234,-0.0100498572718841,0.0329949179248458,0.0093092695313221,0.0015697517938715,"PUR","AMR","male"
"428","HG01311",0.00723731112809973,-0.0194430798648262,-0.0145743017276995,0.00584883584850355,-0.00479369517133096,0.00457579756162564,-0.00260439849370003,0.0472408368363077,0.0286207035631907,0.0044003523474917,"PUR","AMR","male"
"429","HG01312",0.0103346843657992,-0.01881598453051,-0.0161691794132973,-0.001273103757082,-0.00549440619539876,-0.00748852322031703,-0.0023816180957866,0.0396931031997216,0.00276785123099964,-0.0119013712075653,"PUR","AMR","female"
"430","HG01323",0.0092626045323021,-0.0149130813563075,-0.0172623573333495,-0.0152346377071754,-0.00672266304512195,-0.00962107748854538,-0.0115974287471117,0.0323324425411549,0.015859044618701,-0.0119750349239017,"PUR","AMR","female"
"431","HG01325",0.000302812067832538,-0.0190772373602645,-0.00817280805260495,0.00928029037580758,-0.00623113913956301,-0.000278002095680925,0.000792826140472362,0.0199780080932362,-0.00208978186584941,-0.00696536869629755,"PUR","AMR","male"
"432","HG01326",0.00817858619557259,-0.0207180647003568,-0.0143727759668143,0.00973033803316263,-0.00103949800504437,-0.0021837114757662,-0.00911087517486013,0.0291041585590243,0.0169606994315063,-0.00105001652066243,"PUR","AMR","female"
"433","HG01334",0.0110473852059152,-0.0248677787401379,-0.0166562463174827,0.0153426895853898,-0.00215696991820722,-0.00195933886667758,-0.000744778892366698,-0.0114063889837599,0.0141279237237159,-0.0105697719989888,"GBR","EUR","male"
"434","HG01341",0.0132707801895722,-6.75334406325112e-05,-0.0302201454485923,-0.0692893977183283,0.00025469376061681,-0.00501249213053818,-0.000786177383695461,-0.0148810528140883,0.020182186990624,-0.00241057382767738,"CLM","AMR","male"
"435","HG01342",0.000407748320834009,-0.00428709058190741,-0.0189464538576406,-0.0291499538349834,0.00343760676968542,0.00316639820042634,0.0100221992649599,-0.0137837040550447,0.0104792177079836,-0.0098874234180706,"CLM","AMR","female"
"436","HG01344",0.00578173021263275,-0.0150037520477701,-0.0167970428048373,-0.0162280635221045,-0.00153481477354476,-0.00282470724619432,-0.00884024341435071,0.0169441789273511,-0.010885101765724,0.000882483969114346,"CLM","AMR","male"
"437","HG01345",0.011147075985207,-0.013049570740834,-0.0202627791011542,-0.0224915546245426,0.00361051066872172,-0.0010968473448517,-0.00700557855734499,0.0300706102835371,-0.00926421733479304,-0.00120114742580879,"CLM","AMR","female"
"438","HG01348",0.0122465814943114,-0.00367930582431746,-0.0224967163423936,-0.0591946193687645,0.00116563872363283,0.00195139543973146,0.000813261558097704,0.0113716943013333,-0.0121762293716231,0.0038862297448814,"CLM","AMR","female"
"439","HG01350",0.00949004793914799,-0.0113118998859515,-0.0223244002931467,-0.0181129055024989,-0.000573194327150013,-0.00528987989037285,-0.000333818928686869,-0.0273347544253634,0.0462755625129812,-0.0105970727383397,"CLM","AMR","male"
"440","HG01351",0.0109789951360452,-0.0193110964949059,-0.0229182294454716,-0.00458603538125631,0.00306705990921622,-0.00471329298192408,-0.000551518120328879,-0.0172036061556258,0.0266333503869668,-0.00857981667221262,"CLM","AMR","female"
"441","HG01353",0.0131016302276265,-0.0135055965585682,-0.025744102597998,-0.0205629214632048,0.000884759760880371,-0.00293946148488675,-0.00109130477506137,-0.00745646120120967,0.0362075948114726,-0.0159699850673781,"CLM","AMR","male"
"442","HG01354",0.0117509491486892,-0.0132159658873241,-0.0217641401852527,-0.0170267303436046,0.00282903661214004,-0.00902986248670694,-0.00461901251128092,-0.00863682017027039,0.0516879698768372,-0.0130991666841638,"CLM","AMR","female"
"443","HG01356",0.00178414294072765,-0.00585333012571661,-0.0180552290172152,-0.0385548067615919,-0.0104065431554834,0.0012596440577746,-0.0111194788226347,0.01679747978712,0.0218988852585987,0.00463992425348323,"CLM","AMR","male"
"444","HG01357",0.0113173507458719,-0.0176288153634465,-0.016105200614482,-0.0109323669029791,0.0026828221495089,-0.00639407338896073,-0.00280709949495996,0.0285302754325524,-0.00162281143374066,-0.00714878119308535,"CLM","AMR","female"
"445","HG01359",0.0103562355079226,-0.0208902849864537,-0.0193097571327423,0.00134797542702734,0.0037064502081937,-0.0014671194339236,-0.00306556871572759,0.000287985566756411,0.0493386524298664,-0.0110843368156735,"CLM","AMR","male"
"446","HG01360",0.00871880855454888,-0.00896193382211282,-0.01991233447252,-0.0328241535550893,0.00100567486050464,-0.00196927103621429,8.83005630994186e-06,0.0122104787859501,0.0010214897808721,0.00771726172009708,"CLM","AMR","female"
"447","HG01362",0.00912841863662927,-0.0121195527492196,-0.0195064134935457,-0.0239499564589224,-0.00508217844321989,-0.00791157753051369,-0.000379306834083037,0.0104867178204373,-0.0311158955370792,-0.0136464654835621,"CLM","AMR","male"
"448","HG01363",-0.000185237416395949,-0.00763793244631838,-0.014686126375286,-0.0286996398428234,-0.00483327876361397,0.00119448562902024,-0.00584314727055414,0.0202753251404237,0.002200817274459,-8.66083376451912e-05,"CLM","AMR","female"
"449","HG01365",0.0118633233828558,-0.00546227316990142,-0.0253062349575313,-0.0264469311389641,0.000922396021659833,0.00131555906496591,-0.00165990150004607,-0.0123867117895627,0.0303578272955315,-0.0102002121398594,"CLM","AMR","male"
"450","HG01366",0.0085568916045372,-0.0171670646232487,-0.0233340686768881,-0.0100484681373783,-0.00381864906645009,-0.0219064592216675,-0.003860222732395,-0.0140482703192721,0.0423999304281645,-0.016488176658317,"CLM","AMR","female"
"451","HG01369",0.012111678397843,0.00235783116962912,-0.0255151095510071,-0.0713076228798872,-0.00257267276898316,-0.0151492446202704,-0.00212232464905542,-0.00213022792733222,0.0109692729148892,-0.0242560552243236,"CLM","AMR","female"
"452","HG01372",0.00861083501745687,-0.0147344374341456,-0.0179288669081208,-0.0225300565520743,-0.00208664974585471,-0.00891601500586733,-0.00965099543588674,0.00225571937685283,0.0179136637759853,-0.0181655540980145,"CLM","AMR","female"
"453","HG01374",0.0104453277683638,-0.0102003209792359,-0.0234893826129384,-0.0336498961025372,-0.00121777660640099,-0.00898601879005291,-0.00465836766424244,-0.0096388552092298,0.0391253119636938,-0.0112658009723446,"CLM","AMR","male"
"454","HG01375",0.00133663045658687,-0.00759087589485094,-0.0164532092136175,-0.0167184292285641,-0.00077986600286603,-0.00537398261644331,-0.0060929090981733,-0.026050713978713,0.0303854519830304,0.00358724023114359,"CLM","AMR","female"
"455","HG01377",0.0107932779954516,-0.00950174125340011,-0.025821652604709,-0.0315020010486522,0.00586906513149532,0.000717829040326091,0.00122023898534875,-0.00808822785216965,0.00705571644770975,-6.99022623778389e-05,"CLM","AMR","male"
"456","HG01378",0.0109357399400713,-0.0175365713044791,-0.0207798864016906,-0.0065391705149347,0.00088545849811063,0.00585627014870412,0.00256445166748448,0.00551005025709474,0.0276252234947665,0.0139483294444725,"CLM","AMR","female"
"457","HG01383",0.0114868335189329,-0.0155653108504288,-0.0236572903600089,-0.0132428692412185,6.31618663297882e-05,0.00254866740336374,-0.00158457637827614,0.000219066384210048,0.0144140659836006,0.00749271728141418,"CLM","AMR","male"
"458","HG01384",0.00130767680625973,-0.0135467367630593,-0.0174400899896201,-0.0124052195763701,0.00499911621233704,0.00220204090017009,-0.00264083622784222,0.0161829789141727,0.0165042200964377,0.021493676265539,"CLM","AMR","female"
"459","HG01389",0.00999914738915913,-0.0206934047828498,-0.0162119674103282,0.0123100650097078,0.00138682800611122,-0.00416825620511782,-0.00234671853998939,-0.0134727062076263,0.0216074493374045,-0.00630948993311528,"CLM","AMR","male"
"460","HG01390",-0.00942773867089617,-0.00380721248927063,-0.0115765070689647,-0.0182985053870483,0.0102020330438848,-0.0116199121484632,0.0150768444257798,-0.0241204702614103,0.0259661712798446,-0.0193404922822977,"CLM","AMR","female"
"461","HG01392",-0.00192328298102212,-0.0142639432797525,-0.00999420429290876,0.00591651857362869,-0.0250337845588094,-0.00292488418624461,-0.0226033344057531,-0.00419486527843523,0.025170362663076,-0.0349307273223127,"PUR","AMR","male"
"462","HG01393",0.005798582683531,-0.02016807218114,-0.0153566508120613,0.0094789865642631,-0.00437035122455548,-0.00388308237701702,-0.00638052034596596,0.00595294858113414,0.00360565216755833,-0.00919201997351269,"PUR","AMR","female"
"463","HG01395",0.0117309338406322,-0.0169144031235266,-0.0172328245388737,-0.00533068808921432,-0.00500845627450081,-0.00522279749307438,-0.00138002343281879,0.0140355324125176,0.0263189866503721,-0.0229992367732347,"PUR","AMR","male"
"464","HG01396",0.00555530473439178,-0.0185615773317409,-0.0137666801496637,-0.00164595367368011,-0.0090803975796002,-0.010454823405061,0.00421505654673165,0.0020789306259987,0.00734647370599162,-0.0211927171648832,"PUR","AMR","female"
"465","HG01398",0.0103579363673716,-0.0195620560225108,-0.0160779335429895,-0.00352160958153627,-0.00383532198045399,-0.00769834664298441,-0.00631925612641802,0.0258343952241141,0.000348038965712959,-0.00142449945053299,"PUR","AMR","male"
"466","HG01402",-0.00207060446027999,-0.00894069998019661,-0.0135610666295076,-0.0113899205949245,0.00339098929232671,-0.0136282798299641,0.0108104897621009,-0.00110594221505921,-0.00214659018313598,-0.0106640275339664,"PUR","AMR","male"
"467","HG01403",0.00233129922702282,-0.00860264443336275,-0.016742077603773,-0.0356373360406461,-0.0106527762813555,-0.00749132253171171,-0.0123251667804292,-0.00820720607628688,0.00482513786707337,-0.0271003120584105,"PUR","AMR","female"
"468","HG01405",0.00730836256365956,-0.02132610555703,-0.0120071085465168,0.00797613808227834,-0.0107329999103204,-6.63070614614762e-05,-0.00543743448973608,0.0388330093080151,0.00757458516491141,0.004682998577525,"PUR","AMR","male"
"469","HG01412",0.00222197233703855,-0.0176994893441837,-0.0120346995106902,0.00469166700563633,-0.0026736781186155,-0.00460470682538698,-0.00204623916081045,0.0163614281359587,0.010058123698014,-0.00393036475336494,"PUR","AMR","male"
"470","HG01413",0.00738641564102049,-0.00564387879567889,-0.0197185954823396,-0.0337985494007543,-0.00930637525837202,-0.00697948002132885,-0.00651495701231872,-0.00550219507246029,0.0165256646051636,-0.0262998235973728,"PUR","AMR","male"
"471","HG01414",0.00129122369594319,-0.00620840587503328,-0.0136247600240686,-0.0178123829186829,0.00882123629288988,-0.0100892834794849,-0.00099426952795345,-0.0144493489545436,-0.000477531429965303,-0.0244066585155675,"PUR","AMR","female"
"472","HG01431",0.00155050968319474,-0.0171962616198252,-0.0138157924438027,0.00274005835914995,0.00363537080522824,-0.00942183905327195,0.00382569772199775,0.0415198176896005,0.000576973885120962,-0.00731037759505745,"CLM","AMR","male"
"473","HG01432",0.0118221005747149,-0.0204427279387006,-0.0236502229100655,-0.00424424114935253,-0.00678482348308396,2.25583449763973e-05,-0.00363371380761957,0.0439738926608746,-0.0123305202722802,-0.00500861934749934,"CLM","AMR","female"
"474","HG01435",0.00772719238980199,-0.00923236216901494,-0.0209374299181272,-0.03257118352881,-0.00660381495015893,-0.0160824389482964,-0.00225369131379723,-0.00588024071049368,0.000835261993419508,-0.0312367924528734,"CLM","AMR","female"
"475","HG01437",0.0096966389145842,-0.0201014910109692,-0.019695032294132,0.0079809274127557,-0.00165280890830075,-0.000518036765599168,-0.0013228316929337,0.0201141155971844,0.0344693818153707,0.00100158128475716,"CLM","AMR","male"
"476","HG01438",0.0108571563954543,-0.0224863272057953,-0.0181255164929566,0.0156318425519907,0.00301781814439386,0.00440526955779767,0.00415872284788142,0.00975990241598582,0.0426836082243483,0.00172249897290384,"CLM","AMR","female"
"477","HG01440",0.00377202529281157,-0.0158770872082501,-0.013626019906333,-0.00145210894343695,0.00722630423179692,-0.00401557516362285,0.00373723528049683,-0.0120096087915124,0.0211518569355314,0.00149925134995346,"CLM","AMR","male"
"478","HG01441",0.0112532420670677,-0.00316339066948038,-0.0197698995840186,-0.0374253992715979,0.00131206332323216,-0.00415451942966795,-0.000273082241229729,-0.00104422878548085,0.0246566377334158,-0.000165158789971424,"CLM","AMR","female"
"479","HG01443",0.0113219883843527,-0.00168724179261372,-0.0249827015769302,-0.0721511714902866,-0.00417934669993516,-0.00520995747223851,0.000464585137678332,-0.00358653289435803,-0.000169494318490259,-0.0012289492242892,"CLM","AMR","male"
"480","HG01444",-0.00198981963125179,-0.0132272241724266,-0.0145878445484431,-0.00622463604137174,-0.00326877310131527,-0.0036693120776656,0.0053080656095632,0.0302465285559014,0.025683100903362,-0.00510043212873266,"CLM","AMR","female"
"481","HG01447",0.00771323051257619,-0.0156284557367971,-0.0152200757537515,-0.00262206597616697,-0.00596790816998717,-0.0135565056845298,-0.00197636911157709,0.00477805293346776,0.0180682643804188,-0.0309593116348159,"CLM","AMR","female"
"482","HG01455",0.00934536184512962,-0.0155880490553921,-0.0217518089979595,-0.0207990288936938,-0.00109767798233379,-0.0054084957491542,-0.00843955257498547,0.0222735265430994,0.00649258509992811,-0.00292879579352085,"CLM","AMR","male"
"483","HG01456",0.0121681904103266,-0.014555981201252,-0.0227301157574298,-0.0230694123223684,0.00177452058728769,-0.00940556844797397,-0.000948258670502485,0.0260823654282413,0.00774108922298108,-0.00058868119056681,"CLM","AMR","female"
"484","HG01459",0.0095464087916478,-0.0143148709128856,-0.0167255387477441,-0.0169862711783236,-0.00511382141557137,-0.00941402911753596,-0.00531049841796128,-0.00513044630788775,0.00326851473722947,-0.0354213686169259,"CLM","AMR","female"
"485","HG01461",0.00892078434400095,-0.00253034537034903,-0.0235706009474385,-0.0441745828953755,-0.00151823513519904,0.000226757221557949,-0.00164880232589605,-0.0135450256472135,0.0217218815750699,0.00388734975447807,"CLM","AMR","male"
"486","HG01462",0.00631055129842744,-0.00372986799554922,-0.0262849927869183,-0.0442280985583543,0.01019726201041,-0.00274758734739362,0.00284477452523334,-0.0154006685468889,0.0248020624409519,0.0110668052628577,"CLM","AMR","female"
"487","HG01464",-0.00230197388586768,-0.00524098033740301,-0.0167779564495705,-0.0218722902239348,0.00487256933376522,-0.00521637544398819,0.00488900761807756,0.0104555160321213,-0.00304433314426065,-0.0124364831038481,"CLM","AMR","male"
"488","HG01465",0.011619663968755,-0.0201164016900997,-0.0232787605806247,-0.00902545419450167,-1.59508925392466e-05,-0.00621831404715994,-0.0012676068171186,0.00337177035806181,0.0105249478103346,-0.00929497636382569,"CLM","AMR","female"
"489","HG01468",0.0115896572342628,-0.0230375121682543,-0.0177262401887853,0.000460644321930304,-0.00519060372327211,-0.00955898827233004,-0.00442729569024127,0.0227482547708303,-0.00213266329772333,-0.0163023737680685,"CLM","AMR","female"
"490","HG01474",0.0090307902697917,-0.0240045162598463,-0.0178909036765918,0.0107766679970319,-0.00777230736933588,-0.00576506116793735,-0.00472919491615247,0.038156927028906,0.0068865591495318,0.00117384551801332,"CLM","AMR","female"
"491","HG01479",0.000914447276767982,-0.0143909331121967,-0.0143465282620074,-0.00785774822990623,0.01076177567905,-0.00113195123049812,0.00700707105111529,0.0371639486545463,-0.00366640358663794,0.0051159924383787,"CLM","AMR","male"
"492","HG01485",-0.00756896342674418,-0.00581863311873582,-0.0107619712273971,-0.0174017029664615,-0.0127958436550293,-0.00425825061442218,-0.00732073868809,0.0079107475443765,0.000208565808804698,-0.0161814436236177,"CLM","AMR","male"
"493","HG01486",0.00955203787266696,-0.0185811675022645,-0.0140241466137323,-0.00269059893427264,-0.00622519523024155,-0.00355974572913798,-0.00401566640262081,0.0311676145901349,0.0056809458195796,-0.00958698316088359,"CLM","AMR","female"
"494","HG01488",0.00780263379154856,-0.0117752449199444,-0.0214759421665906,-0.0213040784148354,-0.00587829146557488,-0.00528382836466769,0.00103944802325,-0.00685225570840248,0.0386559019074845,0.00150996382371195,"CLM","AMR","male"
"495","HG01489",0.00989548389590549,-0.0219695094661668,-0.0153068608063268,0.0121472519015992,0.00425644279309078,-0.00587070551844605,-0.000352707043977062,0.0060461857352347,0.0503372663043057,-0.0162678876354326,"CLM","AMR","female"
"496","HG01491",0.0102724253578151,-0.0161196959161119,-0.0168325833982159,-0.00810981694619933,0.00331169651240956,0.00269534572615794,-0.00550038720540551,-0.00336959096175618,0.0379193663642479,0.00539992532562174,"CLM","AMR","male"
"497","HG01492",0.0100444980264147,-0.0236557566040911,-0.0176060510942518,0.011279676937351,5.03674565940558e-05,0.00528182334448404,0.00185491939745811,0.0166531902966233,0.0368905333038457,0.00968942981478405,"CLM","AMR","female"
"498","HG01494",-0.00919809576993276,-0.00427691420751047,-0.0157015808440627,-0.0153573369073856,0.0133338688785246,0.00195719643483942,0.00311621364240234,0.00584624168800635,0.0103525948505869,0.00366167565575079,"CLM","AMR","male"
"499","HG01495",0.00461998759267511,-0.0135294797084389,-0.0185013893911267,-0.015212286265345,0.0013072242497779,-0.000190982824466462,-0.00193430943524331,0.0249769275220398,0.00751343730437383,-0.00198356330599868,"CLM","AMR","female"
"500","HG01497",0.0102891908417976,-0.0161685084686633,-0.0207188477157163,-0.0196993689777344,-0.00296126862229836,-0.00263213146886805,-0.0036385868485712,0.0263512893657548,0.017186883131056,-0.00396905315723097,"CLM","AMR","male"
"501","HG01498",0.00907676991045815,-0.0150543764074166,-0.0177819679982184,-0.00621582196770115,-0.000206115658287672,-0.00331864500971204,-0.000309764988059829,0.0172416083719043,-0.00204556525218195,-0.000151525318652452,"CLM","AMR","female"
"502","HG01500",0.00972875187024278,-0.0241339328490805,-0.0140707146346279,0.0175886945979127,-0.00209071639156725,-0.00381778611662496,-0.00354306475032565,0.019331729266347,-0.00871572799438712,-0.00253856446431917,"IBS","EUR","male"
"503","HG01501",0.00933106990633287,-0.0237172988268049,-0.0152718378211231,0.01573996004681,-0.00324275277636769,0.00198141933573622,-0.00677710490421218,0.0259137356984515,0.0140372037741033,-0.00470656277911064,"IBS","EUR","female"
"504","HG01503",0.00879635686062616,-0.0242872296725492,-0.013864659173762,0.0194749934556087,-0.00599534903026286,0.00137253449902518,-0.000335985376815115,0.0216912655556035,-0.00693546583559711,-0.00676662470374816,"IBS","EUR","male"
"505","HG01504",0.0110171173190024,-0.0229435176911405,-0.0147245890979732,0.0187702539975991,-0.00417773209744588,0.00236660559275861,0.000608281861295124,0.0282924398430642,0.0093799311421646,0.00589749823913133,"IBS","EUR","female"
"506","HG01506",0.00998086465512866,-0.0243796139858536,-0.0138433981248592,0.0169188583015015,-0.000719067466060456,-0.00670682330918209,-0.00358728147633587,0.0271588661304924,0.0338913135646618,-0.0118455949749498,"IBS","EUR","male"
"507","HG01507",0.00922158260310511,-0.0253678606182313,-0.0161879235886497,0.0172372856345605,-0.00734722303136274,-0.00107165934143244,0.00467004071765286,0.0256509387119675,0.0161186059831791,-0.00836523377656413,"IBS","EUR","female"
"508","HG01509",0.010032441286256,-0.0258998705378102,-0.0164322264237502,0.0177533845082919,-0.0039318338757941,-0.00167161512220786,0.00361978737301674,0.0117646816312285,0.0162837603293583,-0.00666730712368499,"IBS","EUR","male"
"509","HG01510",0.0090614959477248,-0.0250128353791174,-0.0194420056934101,0.0177437561081035,0.00118243742045919,-0.00370791985599822,-0.00152632025181358,0.0291758827470407,0.0251404419134517,-0.0123191529212739,"IBS","EUR","female"
"510","HG01512",0.0103001558503366,-0.0271620049807985,-0.012987538777815,0.0152436747759366,-0.000214078880238958,0.00123626853943142,-3.48497916474641e-05,0.0243041867688953,0.025998237037263,0.00569821848008338,"IBS","EUR","male"
"511","HG01513",0.0104374392019405,-0.0257424436424916,-0.0182186998382935,0.017028887416417,-0.00394168894926001,-0.00373485366570509,0.00286165373141498,0.000249269796208864,0.000601502871057386,0.00362124013914667,"IBS","EUR","female"
"512","HG01515",0.0111383096224499,-0.0265400502455706,-0.0216451090841807,0.0197255718371873,-0.00384665088904079,-0.00453809111039724,0.00476831925279329,0.0249851846606232,0.0193281729420443,0.00344014018302367,"IBS","EUR","male"
"513","HG01516",0.0099065650019312,-0.0266216596055036,-0.0228383744220408,0.0161681601466173,-0.00596485718819924,0.00460803713628885,-0.000320106426679814,0.0245109098301847,0.0155056377377951,0.00179928471210914,"IBS","EUR","female"
"514","HG01518",0.0112527376561018,-0.0227065868722002,-0.0194821269652958,0.0161086330492655,0.00223224678479734,0.000569409263017488,-0.000863419788032763,0.0121292784583444,0.0300196458792728,0.00359367330564184,"IBS","EUR","male"
"515","HG01519",0.0101114759383035,-0.0227624649643876,-0.0181202708695539,0.017714180147585,0.00343955720279747,0.00396260211466785,0.00190253491537339,0.0251266720057546,0.0346971644277189,0.0122980980460707,"IBS","EUR","female"
"516","HG01521",0.00994734407477013,-0.0252037091439098,-0.0185782930849591,0.0161842042178336,-0.00318000387729593,-0.00248326195651272,0.00266583121192543,0.0387708978641481,0.0336412324123635,0.00204939357488191,"IBS","EUR","male"
"517","HG01522",0.0109297428949069,-0.0257306742350182,-0.0144194402398555,0.0188905090791344,-0.00198428254786937,0.000136855807048018,-0.000856441806567559,0.0257897640654475,0.0425079275662327,0.00500780661880214,"IBS","EUR","female"
"518","HG01524",0.00920480287714376,-0.0235785674108482,-0.0177492641819934,0.0168188268828292,-0.0030321368470602,0.00442282051280239,-0.00166138492854243,0.00980714927430752,0.00326220777417007,0.00834959065880043,"IBS","EUR","male"
"519","HG01525",0.00841167540788385,-0.0233506829512348,-0.016222412559655,0.0161622295883351,0.00095319391814548,0.00183921516786113,-0.00712826900825475,0.024109119978473,0.0165829903311492,0.00180266554749135,"IBS","EUR","female"
"520","HG01527",0.0108745996666218,-0.0244471325835839,-0.0132846624735833,0.0167317130807054,-0.00118933755297017,-0.00260679329770516,-0.00385373192407858,0.0390021275190489,0.00515732705132915,0.00563477133975921,"IBS","EUR","male"
"521","HG01528",0.00906088176794564,-0.0239968781227707,-0.0177537271531914,0.0143577560856333,-0.00465838447053523,-0.00226231361930918,-0.00452446476607564,0.0252839446959541,0.0210184538660661,0.00391776638951447,"IBS","EUR","female"
"522","HG01530",0.00991591131522425,-0.0239598852406317,-0.0124927408876814,0.0143400480844375,-0.0038114317089072,-0.00243414704682145,0.000639803864148966,0.01933261673813,0.00326744976590316,0.00819245483243988,"IBS","EUR","male"
